y,y_pred,y_label,file,model
0,0,202112,"Canada.csv","MLP_200_2_100"
1,1,202111,"Canada.csv","MLP_200_2_100"
0,0,202113,"Canada.csv","MLP_200_2_100"
1,1,202110,"Canada.csv","MLP_200_2_100"
0,0,202112,"Canada.csv","MLP_200_2_200"
1,1,202111,"Canada.csv","MLP_200_2_200"
0,0,202113,"Canada.csv","MLP_200_2_200"
1,1,202110,"Canada.csv","MLP_200_2_200"
0,0,202112,"Canada.csv","MLP_200_3_50"
1,1,202111,"Canada.csv","MLP_200_3_50"
0,0,202113,"Canada.csv","MLP_200_3_50"
1,1,202110,"Canada.csv","MLP_200_3_50"
0,0,202112,"Canada.csv","MLP_200_3_100"
1,1,202111,"Canada.csv","MLP_200_3_100"
0,0,202113,"Canada.csv","MLP_200_3_100"
1,1,202110,"Canada.csv","MLP_200_3_100"
0,0,202112,"Canada.csv","MLP_200_3_200"
1,1,202111,"Canada.csv","MLP_200_3_200"
0,0,202113,"Canada.csv","MLP_200_3_200"
1,1,202110,"Canada.csv","MLP_200_3_200"
0,0,202112,"Chile.csv","MLP_50_1_50"
1,1,202111,"Chile.csv","MLP_50_1_50"
0,0,202113,"Chile.csv","MLP_50_1_50"
1,1,202110,"Chile.csv","MLP_50_1_50"
0,0,202112,"Chile.csv","MLP_50_1_100"
1,1,202111,"Chile.csv","MLP_50_1_100"
0,0,202113,"Chile.csv","MLP_50_1_100"
1,1,202110,"Chile.csv","MLP_50_1_100"
0,0,202112,"Chile.csv","MLP_50_1_200"
1,1,202111,"Chile.csv","MLP_50_1_200"
0,0,202113,"Chile.csv","MLP_50_1_200"
1,1,202110,"Chile.csv","MLP_50_1_200"
0,0,202112,"Chile.csv","MLP_50_2_50"
1,1,202111,"Chile.csv","MLP_50_2_50"
0,0,202113,"Chile.csv","MLP_50_2_50"
1,1,202110,"Chile.csv","MLP_50_2_50"
0,0,202112,"Chile.csv","MLP_50_2_100"
1,1,202111,"Chile.csv","MLP_50_2_100"
0,0,202113,"Chile.csv","MLP_50_2_100"
1,1,202110,"Chile.csv","MLP_50_2_100"
0,0,202112,"Chile.csv","MLP_50_2_200"
1,1,202111,"Chile.csv","MLP_50_2_200"
0,0,202113,"Chile.csv","MLP_50_2_200"
1,1,202110,"Chile.csv","MLP_50_2_200"
0,0,202112,"Chile.csv","MLP_50_3_50"
1,1,202111,"Chile.csv","MLP_50_3_50"
0,0,202113,"Chile.csv","MLP_50_3_50"
1,1,202110,"Chile.csv","MLP_50_3_50"
0,0,202112,"Chile.csv","MLP_50_3_100"
1,1,202111,"Chile.csv","MLP_50_3_100"
0,0,202113,"Chile.csv","MLP_50_3_100"
1,1,202110,"Chile.csv","MLP_50_3_100"
0,0,202112,"Chile.csv","MLP_50_3_200"
1,1,202111,"Chile.csv","MLP_50_3_200"
0,0,202113,"Chile.csv","MLP_50_3_200"
1,1,202110,"Chile.csv","MLP_50_3_200"
0,0,202112,"Chile.csv","MLP_100_1_50"
1,1,202111,"Chile.csv","MLP_100_1_50"
0,0,202113,"Chile.csv","MLP_100_1_50"
1,1,202110,"Chile.csv","MLP_100_1_50"
0,0,202112,"Chile.csv","MLP_100_1_100"
1,1,202111,"Chile.csv","MLP_100_1_100"
0,0,202113,"Chile.csv","MLP_100_1_100"
1,1,202110,"Chile.csv","MLP_100_1_100"
0,0,202112,"Chile.csv","MLP_100_1_200"
1,1,202111,"Chile.csv","MLP_100_1_200"
0,0,202113,"Chile.csv","MLP_100_1_200"
1,1,202110,"Chile.csv","MLP_100_1_200"
0,0,202112,"Chile.csv","MLP_100_2_50"
1,1,202111,"Chile.csv","MLP_100_2_50"
0,0,202113,"Chile.csv","MLP_100_2_50"
1,1,202110,"Chile.csv","MLP_100_2_50"
0,0,202112,"Chile.csv","MLP_100_2_100"
1,1,202111,"Chile.csv","MLP_100_2_100"
0,0,202113,"Chile.csv","MLP_100_2_100"
1,1,202110,"Chile.csv","MLP_100_2_100"
0,0,202112,"Chile.csv","MLP_100_2_200"
1,1,202111,"Chile.csv","MLP_100_2_200"
0,0,202113,"Chile.csv","MLP_100_2_200"
1,1,202110,"Chile.csv","MLP_100_2_200"
0,0,202112,"Chile.csv","MLP_100_3_50"
1,1,202111,"Chile.csv","MLP_100_3_50"
0,0,202113,"Chile.csv","MLP_100_3_50"
1,1,202110,"Chile.csv","MLP_100_3_50"
0,0,202112,"Chile.csv","MLP_100_3_100"
1,1,202111,"Chile.csv","MLP_100_3_100"
0,0,202113,"Chile.csv","MLP_100_3_100"
1,1,202110,"Chile.csv","MLP_100_3_100"
0,0,202112,"Chile.csv","MLP_100_3_200"
1,1,202111,"Chile.csv","MLP_100_3_200"
0,0,202113,"Chile.csv","MLP_100_3_200"
1,1,202110,"Chile.csv","MLP_100_3_200"
0,0,202112,"Chile.csv","MLP_200_1_50"
1,1,202111,"Chile.csv","MLP_200_1_50"
0,0,202113,"Chile.csv","MLP_200_1_50"
1,1,202110,"Chile.csv","MLP_200_1_50"
0,0,202112,"Chile.csv","MLP_200_1_100"
1,1,202111,"Chile.csv","MLP_200_1_100"
0,0,202113,"Chile.csv","MLP_200_1_100"
1,1,202110,"Chile.csv","MLP_200_1_100"
0,0,202112,"Chile.csv","MLP_200_1_200"
1,1,202111,"Chile.csv","MLP_200_1_200"
0,0,202113,"Chile.csv","MLP_200_1_200"
1,1,202110,"Chile.csv","MLP_200_1_200"
0,0,202112,"Chile.csv","MLP_200_2_50"
1,1,202111,"Chile.csv","MLP_200_2_50"
0,0,202113,"Chile.csv","MLP_200_2_50"
1,1,202110,"Chile.csv","MLP_200_2_50"
0,0,202112,"Chile.csv","MLP_200_2_100"
1,1,202111,"Chile.csv","MLP_200_2_100"
0,0,202113,"Chile.csv","MLP_200_2_100"
1,1,202110,"Chile.csv","MLP_200_2_100"
0,0,202112,"Chile.csv","MLP_200_2_200"
1,1,202111,"Chile.csv","MLP_200_2_200"
0,0,202113,"Chile.csv","MLP_200_2_200"
1,1,202110,"Chile.csv","MLP_200_2_200"
0,0,202112,"Chile.csv","MLP_200_3_50"
1,1,202111,"Chile.csv","MLP_200_3_50"
0,0,202113,"Chile.csv","MLP_200_3_50"
1,1,202110,"Chile.csv","MLP_200_3_50"
0,0,202112,"Chile.csv","MLP_200_3_100"
1,1,202111,"Chile.csv","MLP_200_3_100"
0,0,202113,"Chile.csv","MLP_200_3_100"
1,1,202110,"Chile.csv","MLP_200_3_100"
0,0,202112,"Chile.csv","MLP_200_3_200"
1,1,202111,"Chile.csv","MLP_200_3_200"
0,0,202113,"Chile.csv","MLP_200_3_200"
1,1,202110,"Chile.csv","MLP_200_3_200"
0,0,202112,"China, Hong Kong SAR.csv","MLP_50_1_50"
1,1,202111,"China, Hong Kong SAR.csv","MLP_50_1_50"
0,0,202113,"China, Hong Kong SAR.csv","MLP_50_1_50"
0,0,202110,"China, Hong Kong SAR.csv","MLP_50_1_50"
0,0,202112,"China, Hong Kong SAR.csv","MLP_50_1_100"
1,1,202111,"China, Hong Kong SAR.csv","MLP_50_1_100"
0,0,202113,"China, Hong Kong SAR.csv","MLP_50_1_100"
0,0,202110,"China, Hong Kong SAR.csv","MLP_50_1_100"
0,0,202112,"China, Hong Kong SAR.csv","MLP_50_1_200"
1,1,202111,"China, Hong Kong SAR.csv","MLP_50_1_200"
0,0,202113,"China, Hong Kong SAR.csv","MLP_50_1_200"
0,0,202110,"China, Hong Kong SAR.csv","MLP_50_1_200"
0,0,202112,"China, Hong Kong SAR.csv","MLP_50_2_50"
1,1,202111,"China, Hong Kong SAR.csv","MLP_50_2_50"
0,0,202113,"China, Hong Kong SAR.csv","MLP_50_2_50"
0,0,202110,"China, Hong Kong SAR.csv","MLP_50_2_50"
0,0,202112,"China, Hong Kong SAR.csv","MLP_50_2_100"
1,1,202111,"China, Hong Kong SAR.csv","MLP_50_2_100"
0,0,202113,"China, Hong Kong SAR.csv","MLP_50_2_100"
0,0,202110,"China, Hong Kong SAR.csv","MLP_50_2_100"
0,0,202112,"China, Hong Kong SAR.csv","MLP_50_2_200"
1,1,202111,"China, Hong Kong SAR.csv","MLP_50_2_200"
0,0,202113,"China, Hong Kong SAR.csv","MLP_50_2_200"
0,0,202110,"China, Hong Kong SAR.csv","MLP_50_2_200"
0,0,202112,"China, Hong Kong SAR.csv","MLP_50_3_50"
1,1,202111,"China, Hong Kong SAR.csv","MLP_50_3_50"
0,0,202113,"China, Hong Kong SAR.csv","MLP_50_3_50"
0,0,202110,"China, Hong Kong SAR.csv","MLP_50_3_50"
0,0,202112,"China, Hong Kong SAR.csv","MLP_50_3_100"
1,1,202111,"China, Hong Kong SAR.csv","MLP_50_3_100"
0,0,202113,"China, Hong Kong SAR.csv","MLP_50_3_100"
0,0,202110,"China, Hong Kong SAR.csv","MLP_50_3_100"
0,0,202112,"China, Hong Kong SAR.csv","MLP_50_3_200"
1,1,202111,"China, Hong Kong SAR.csv","MLP_50_3_200"
0,0,202113,"China, Hong Kong SAR.csv","MLP_50_3_200"
0,0,202110,"China, Hong Kong SAR.csv","MLP_50_3_200"
0,0,202112,"China, Hong Kong SAR.csv","MLP_100_1_50"
1,1,202111,"China, Hong Kong SAR.csv","MLP_100_1_50"
0,0,202113,"China, Hong Kong SAR.csv","MLP_100_1_50"
0,0,202110,"China, Hong Kong SAR.csv","MLP_100_1_50"
0,0,202112,"China, Hong Kong SAR.csv","MLP_100_1_100"
1,1,202111,"China, Hong Kong SAR.csv","MLP_100_1_100"
0,0,202113,"China, Hong Kong SAR.csv","MLP_100_1_100"
0,0,202110,"China, Hong Kong SAR.csv","MLP_100_1_100"
0,0,202112,"China, Hong Kong SAR.csv","MLP_100_1_200"
1,1,202111,"China, Hong Kong SAR.csv","MLP_100_1_200"
0,0,202113,"China, Hong Kong SAR.csv","MLP_100_1_200"
0,0,202110,"China, Hong Kong SAR.csv","MLP_100_1_200"
0,0,202112,"China, Hong Kong SAR.csv","MLP_100_2_50"
1,1,202111,"China, Hong Kong SAR.csv","MLP_100_2_50"
0,0,202113,"China, Hong Kong SAR.csv","MLP_100_2_50"
0,0,202110,"China, Hong Kong SAR.csv","MLP_100_2_50"
0,0,202112,"China, Hong Kong SAR.csv","MLP_100_2_100"
1,1,202111,"China, Hong Kong SAR.csv","MLP_100_2_100"
0,0,202113,"China, Hong Kong SAR.csv","MLP_100_2_100"
0,0,202110,"China, Hong Kong SAR.csv","MLP_100_2_100"
0,0,202112,"China, Hong Kong SAR.csv","MLP_100_2_200"
1,1,202111,"China, Hong Kong SAR.csv","MLP_100_2_200"
0,0,202113,"China, Hong Kong SAR.csv","MLP_100_2_200"
0,0,202110,"China, Hong Kong SAR.csv","MLP_100_2_200"
0,0,202112,"China, Hong Kong SAR.csv","MLP_100_3_50"
1,1,202111,"China, Hong Kong SAR.csv","MLP_100_3_50"
0,0,202113,"China, Hong Kong SAR.csv","MLP_100_3_50"
0,0,202110,"China, Hong Kong SAR.csv","MLP_100_3_50"
0,0,202112,"China, Hong Kong SAR.csv","MLP_100_3_100"
1,1,202111,"China, Hong Kong SAR.csv","MLP_100_3_100"
0,0,202113,"China, Hong Kong SAR.csv","MLP_100_3_100"
0,0,202110,"China, Hong Kong SAR.csv","MLP_100_3_100"
0,0,202112,"China, Hong Kong SAR.csv","MLP_100_3_200"
1,1,202111,"China, Hong Kong SAR.csv","MLP_100_3_200"
0,0,202113,"China, Hong Kong SAR.csv","MLP_100_3_200"
0,0,202110,"China, Hong Kong SAR.csv","MLP_100_3_200"
0,0,202112,"China, Hong Kong SAR.csv","MLP_200_1_50"
1,1,202111,"China, Hong Kong SAR.csv","MLP_200_1_50"
0,0,202113,"China, Hong Kong SAR.csv","MLP_200_1_50"
0,0,202110,"China, Hong Kong SAR.csv","MLP_200_1_50"
0,0,202112,"China, Hong Kong SAR.csv","MLP_200_1_100"
1,1,202111,"China, Hong Kong SAR.csv","MLP_200_1_100"
0,0,202113,"China, Hong Kong SAR.csv","MLP_200_1_100"
0,0,202110,"China, Hong Kong SAR.csv","MLP_200_1_100"
0,0,202112,"China, Hong Kong SAR.csv","MLP_200_1_200"
1,1,202111,"China, Hong Kong SAR.csv","MLP_200_1_200"
0,0,202113,"China, Hong Kong SAR.csv","MLP_200_1_200"
0,0,202110,"China, Hong Kong SAR.csv","MLP_200_1_200"
0,0,202112,"China, Hong Kong SAR.csv","MLP_200_2_50"
1,1,202111,"China, Hong Kong SAR.csv","MLP_200_2_50"
0,0,202113,"China, Hong Kong SAR.csv","MLP_200_2_50"
0,0,202110,"China, Hong Kong SAR.csv","MLP_200_2_50"
0,0,202112,"China, Hong Kong SAR.csv","MLP_200_2_100"
1,1,202111,"China, Hong Kong SAR.csv","MLP_200_2_100"
0,0,202113,"China, Hong Kong SAR.csv","MLP_200_2_100"
0,0,202110,"China, Hong Kong SAR.csv","MLP_200_2_100"
0,0,202112,"China, Hong Kong SAR.csv","MLP_200_2_200"
1,1,202111,"China, Hong Kong SAR.csv","MLP_200_2_200"
0,0,202113,"China, Hong Kong SAR.csv","MLP_200_2_200"
0,0,202110,"China, Hong Kong SAR.csv","MLP_200_2_200"
0,0,202112,"China, Hong Kong SAR.csv","MLP_200_3_50"
1,1,202111,"China, Hong Kong SAR.csv","MLP_200_3_50"
0,0,202113,"China, Hong Kong SAR.csv","MLP_200_3_50"
0,0,202110,"China, Hong Kong SAR.csv","MLP_200_3_50"
0,0,202112,"China, Hong Kong SAR.csv","MLP_200_3_100"
1,1,202111,"China, Hong Kong SAR.csv","MLP_200_3_100"
0,0,202113,"China, Hong Kong SAR.csv","MLP_200_3_100"
0,0,202110,"China, Hong Kong SAR.csv","MLP_200_3_100"
0,0,202112,"China, Hong Kong SAR.csv","MLP_200_3_200"
1,1,202111,"China, Hong Kong SAR.csv","MLP_200_3_200"
0,0,202113,"China, Hong Kong SAR.csv","MLP_200_3_200"
0,0,202110,"China, Hong Kong SAR.csv","MLP_200_3_200"
0,1,202113,"China, Macao SAR.csv","MLP_50_1_50"
0,0,202112,"China, Macao SAR.csv","MLP_50_1_50"
0,1,202113,"China, Macao SAR.csv","MLP_50_1_100"
0,0,202112,"China, Macao SAR.csv","MLP_50_1_100"
0,1,202113,"China, Macao SAR.csv","MLP_50_1_200"
0,0,202112,"China, Macao SAR.csv","MLP_50_1_200"
0,1,202113,"China, Macao SAR.csv","MLP_50_2_50"
0,0,202112,"China, Macao SAR.csv","MLP_50_2_50"
0,1,202113,"China, Macao SAR.csv","MLP_50_2_100"
0,0,202112,"China, Macao SAR.csv","MLP_50_2_100"
0,1,202113,"China, Macao SAR.csv","MLP_50_2_200"
0,0,202112,"China, Macao SAR.csv","MLP_50_2_200"
0,1,202113,"China, Macao SAR.csv","MLP_50_3_50"
0,0,202112,"China, Macao SAR.csv","MLP_50_3_50"
0,1,202113,"China, Macao SAR.csv","MLP_50_3_100"
0,0,202112,"China, Macao SAR.csv","MLP_50_3_100"
0,0,202113,"China, Macao SAR.csv","MLP_50_3_200"
0,0,202112,"China, Macao SAR.csv","MLP_50_3_200"
0,1,202113,"China, Macao SAR.csv","MLP_100_1_50"
0,0,202112,"China, Macao SAR.csv","MLP_100_1_50"
0,1,202113,"China, Macao SAR.csv","MLP_100_1_100"
0,0,202112,"China, Macao SAR.csv","MLP_100_1_100"
0,1,202113,"China, Macao SAR.csv","MLP_100_1_200"
0,0,202112,"China, Macao SAR.csv","MLP_100_1_200"
0,1,202113,"China, Macao SAR.csv","MLP_100_2_50"
0,0,202112,"China, Macao SAR.csv","MLP_100_2_50"
0,0,202113,"China, Macao SAR.csv","MLP_100_2_100"
0,0,202112,"China, Macao SAR.csv","MLP_100_2_100"
0,0,202113,"China, Macao SAR.csv","MLP_100_2_200"
0,0,202112,"China, Macao SAR.csv","MLP_100_2_200"
0,1,202113,"China, Macao SAR.csv","MLP_100_3_50"
0,0,202112,"China, Macao SAR.csv","MLP_100_3_50"
0,0,202113,"China, Macao SAR.csv","MLP_100_3_100"
0,0,202112,"China, Macao SAR.csv","MLP_100_3_100"
0,0,202113,"China, Macao SAR.csv","MLP_100_3_200"
0,0,202112,"China, Macao SAR.csv","MLP_100_3_200"
0,1,202113,"China, Macao SAR.csv","MLP_200_1_50"
0,0,202112,"China, Macao SAR.csv","MLP_200_1_50"
0,0,202113,"China, Macao SAR.csv","MLP_200_1_100"
0,0,202112,"China, Macao SAR.csv","MLP_200_1_100"
0,0,202113,"China, Macao SAR.csv","MLP_200_1_200"
0,0,202112,"China, Macao SAR.csv","MLP_200_1_200"
0,0,202113,"China, Macao SAR.csv","MLP_200_2_50"
0,0,202112,"China, Macao SAR.csv","MLP_200_2_50"
0,0,202113,"China, Macao SAR.csv","MLP_200_2_100"
0,0,202112,"China, Macao SAR.csv","MLP_200_2_100"
0,0,202113,"China, Macao SAR.csv","MLP_200_2_200"
0,0,202112,"China, Macao SAR.csv","MLP_200_2_200"
0,0,202113,"China, Macao SAR.csv","MLP_200_3_50"
0,0,202112,"China, Macao SAR.csv","MLP_200_3_50"
0,0,202113,"China, Macao SAR.csv","MLP_200_3_100"
0,0,202112,"China, Macao SAR.csv","MLP_200_3_100"
0,0,202113,"China, Macao SAR.csv","MLP_200_3_200"
0,0,202112,"China, Macao SAR.csv","MLP_200_3_200"
1,1,201912,"Comoros.csv","MLP_50_1_50"
0,0,201911,"Comoros.csv","MLP_50_1_50"
0,0,201913,"Comoros.csv","MLP_50_1_50"
1,1,201912,"Comoros.csv","MLP_50_1_100"
0,0,201911,"Comoros.csv","MLP_50_1_100"
0,0,201913,"Comoros.csv","MLP_50_1_100"
1,1,201912,"Comoros.csv","MLP_50_1_200"
0,0,201911,"Comoros.csv","MLP_50_1_200"
0,0,201913,"Comoros.csv","MLP_50_1_200"
1,1,201912,"Comoros.csv","MLP_50_2_50"
0,0,201911,"Comoros.csv","MLP_50_2_50"
0,0,201913,"Comoros.csv","MLP_50_2_50"
1,1,201912,"Comoros.csv","MLP_50_2_100"
0,0,201911,"Comoros.csv","MLP_50_2_100"
0,0,201913,"Comoros.csv","MLP_50_2_100"
1,1,201912,"Comoros.csv","MLP_50_2_200"
0,0,201911,"Comoros.csv","MLP_50_2_200"
0,0,201913,"Comoros.csv","MLP_50_2_200"
1,1,201912,"Comoros.csv","MLP_50_3_50"
0,0,201911,"Comoros.csv","MLP_50_3_50"
0,0,201913,"Comoros.csv","MLP_50_3_50"
1,1,201912,"Comoros.csv","MLP_50_3_100"
0,0,201911,"Comoros.csv","MLP_50_3_100"
0,0,201913,"Comoros.csv","MLP_50_3_100"
1,1,201912,"Comoros.csv","MLP_50_3_200"
0,0,201911,"Comoros.csv","MLP_50_3_200"
0,0,201913,"Comoros.csv","MLP_50_3_200"
1,1,201912,"Comoros.csv","MLP_100_1_50"
0,0,201911,"Comoros.csv","MLP_100_1_50"
0,0,201913,"Comoros.csv","MLP_100_1_50"
1,1,201912,"Comoros.csv","MLP_100_1_100"
0,0,201911,"Comoros.csv","MLP_100_1_100"
0,0,201913,"Comoros.csv","MLP_100_1_100"
1,1,201912,"Comoros.csv","MLP_100_1_200"
0,0,201911,"Comoros.csv","MLP_100_1_200"
0,0,201913,"Comoros.csv","MLP_100_1_200"
1,1,201912,"Comoros.csv","MLP_100_2_50"
0,0,201911,"Comoros.csv","MLP_100_2_50"
0,0,201913,"Comoros.csv","MLP_100_2_50"
1,1,201912,"Comoros.csv","MLP_100_2_100"
0,0,201911,"Comoros.csv","MLP_100_2_100"
0,0,201913,"Comoros.csv","MLP_100_2_100"
1,1,201912,"Comoros.csv","MLP_100_2_200"
0,0,201911,"Comoros.csv","MLP_100_2_200"
0,0,201913,"Comoros.csv","MLP_100_2_200"
1,1,201912,"Comoros.csv","MLP_100_3_50"
0,0,201911,"Comoros.csv","MLP_100_3_50"
0,0,201913,"Comoros.csv","MLP_100_3_50"
1,1,201912,"Comoros.csv","MLP_100_3_100"
0,0,201911,"Comoros.csv","MLP_100_3_100"
0,0,201913,"Comoros.csv","MLP_100_3_100"
1,1,201912,"Comoros.csv","MLP_100_3_200"
0,0,201911,"Comoros.csv","MLP_100_3_200"
0,0,201913,"Comoros.csv","MLP_100_3_200"
1,1,201912,"Comoros.csv","MLP_200_1_50"
0,0,201911,"Comoros.csv","MLP_200_1_50"
0,0,201913,"Comoros.csv","MLP_200_1_50"
1,1,201912,"Comoros.csv","MLP_200_1_100"
0,0,201911,"Comoros.csv","MLP_200_1_100"
0,0,201913,"Comoros.csv","MLP_200_1_100"
1,1,201912,"Comoros.csv","MLP_200_1_200"
0,0,201911,"Comoros.csv","MLP_200_1_200"
0,0,201913,"Comoros.csv","MLP_200_1_200"
1,1,201912,"Comoros.csv","MLP_200_2_50"
0,0,201911,"Comoros.csv","MLP_200_2_50"
0,0,201913,"Comoros.csv","MLP_200_2_50"
1,1,201912,"Comoros.csv","MLP_200_2_100"
0,0,201911,"Comoros.csv","MLP_200_2_100"
0,0,201913,"Comoros.csv","MLP_200_2_100"
1,1,201912,"Comoros.csv","MLP_200_2_200"
0,0,201911,"Comoros.csv","MLP_200_2_200"
0,0,201913,"Comoros.csv","MLP_200_2_200"
1,1,201912,"Comoros.csv","MLP_200_3_50"
0,0,201911,"Comoros.csv","MLP_200_3_50"
0,0,201913,"Comoros.csv","MLP_200_3_50"
1,1,201912,"Comoros.csv","MLP_200_3_100"
0,0,201911,"Comoros.csv","MLP_200_3_100"
0,0,201913,"Comoros.csv","MLP_200_3_100"
1,1,201912,"Comoros.csv","MLP_200_3_200"
0,0,201911,"Comoros.csv","MLP_200_3_200"
0,0,201913,"Comoros.csv","MLP_200_3_200"
0,0,202112,"Croatia.csv","MLP_50_1_50"
0,0,202111,"Croatia.csv","MLP_50_1_50"
0,0,202113,"Croatia.csv","MLP_50_1_50"
0,0,202110,"Croatia.csv","MLP_50_1_50"
0,0,202112,"Croatia.csv","MLP_50_1_100"
0,0,202111,"Croatia.csv","MLP_50_1_100"
0,0,202113,"Croatia.csv","MLP_50_1_100"
0,0,202110,"Croatia.csv","MLP_50_1_100"
0,0,202112,"Croatia.csv","MLP_50_1_200"
0,0,202111,"Croatia.csv","MLP_50_1_200"
0,0,202113,"Croatia.csv","MLP_50_1_200"
0,0,202110,"Croatia.csv","MLP_50_1_200"
0,0,202112,"Croatia.csv","MLP_50_2_50"
0,0,202111,"Croatia.csv","MLP_50_2_50"
0,0,202113,"Croatia.csv","MLP_50_2_50"
0,0,202110,"Croatia.csv","MLP_50_2_50"
0,0,202112,"Croatia.csv","MLP_50_2_100"
0,0,202111,"Croatia.csv","MLP_50_2_100"
0,0,202113,"Croatia.csv","MLP_50_2_100"
0,0,202110,"Croatia.csv","MLP_50_2_100"
0,0,202112,"Croatia.csv","MLP_50_2_200"
0,0,202111,"Croatia.csv","MLP_50_2_200"
0,0,202113,"Croatia.csv","MLP_50_2_200"
0,0,202110,"Croatia.csv","MLP_50_2_200"
0,0,202112,"Croatia.csv","MLP_50_3_50"
0,0,202111,"Croatia.csv","MLP_50_3_50"
0,0,202113,"Croatia.csv","MLP_50_3_50"
0,0,202110,"Croatia.csv","MLP_50_3_50"
0,0,202112,"Croatia.csv","MLP_50_3_100"
0,0,202111,"Croatia.csv","MLP_50_3_100"
0,0,202113,"Croatia.csv","MLP_50_3_100"
0,0,202110,"Croatia.csv","MLP_50_3_100"
0,0,202112,"Croatia.csv","MLP_50_3_200"
0,0,202111,"Croatia.csv","MLP_50_3_200"
0,0,202113,"Croatia.csv","MLP_50_3_200"
0,0,202110,"Croatia.csv","MLP_50_3_200"
0,0,202112,"Croatia.csv","MLP_100_1_50"
0,0,202111,"Croatia.csv","MLP_100_1_50"
0,0,202113,"Croatia.csv","MLP_100_1_50"
0,0,202110,"Croatia.csv","MLP_100_1_50"
0,0,202112,"Croatia.csv","MLP_100_1_100"
0,0,202111,"Croatia.csv","MLP_100_1_100"
0,0,202113,"Croatia.csv","MLP_100_1_100"
0,0,202110,"Croatia.csv","MLP_100_1_100"
0,0,202112,"Croatia.csv","MLP_100_1_200"
0,0,202111,"Croatia.csv","MLP_100_1_200"
0,0,202113,"Croatia.csv","MLP_100_1_200"
0,0,202110,"Croatia.csv","MLP_100_1_200"
0,0,202112,"Croatia.csv","MLP_100_2_50"
0,0,202111,"Croatia.csv","MLP_100_2_50"
0,0,202113,"Croatia.csv","MLP_100_2_50"
0,0,202110,"Croatia.csv","MLP_100_2_50"
0,0,202112,"Croatia.csv","MLP_100_2_100"
0,0,202111,"Croatia.csv","MLP_100_2_100"
0,0,202113,"Croatia.csv","MLP_100_2_100"
0,0,202110,"Croatia.csv","MLP_100_2_100"
0,0,202112,"Croatia.csv","MLP_100_2_200"
0,0,202111,"Croatia.csv","MLP_100_2_200"
0,0,202113,"Croatia.csv","MLP_100_2_200"
0,0,202110,"Croatia.csv","MLP_100_2_200"
0,0,202112,"Croatia.csv","MLP_100_3_50"
0,0,202111,"Croatia.csv","MLP_100_3_50"
0,0,202113,"Croatia.csv","MLP_100_3_50"
0,0,202110,"Croatia.csv","MLP_100_3_50"
0,0,202112,"Croatia.csv","MLP_100_3_100"
0,0,202111,"Croatia.csv","MLP_100_3_100"
0,0,202113,"Croatia.csv","MLP_100_3_100"
0,0,202110,"Croatia.csv","MLP_100_3_100"
0,0,202112,"Croatia.csv","MLP_100_3_200"
0,0,202111,"Croatia.csv","MLP_100_3_200"
0,0,202113,"Croatia.csv","MLP_100_3_200"
0,0,202110,"Croatia.csv","MLP_100_3_200"
0,0,202112,"Croatia.csv","MLP_200_1_50"
0,0,202111,"Croatia.csv","MLP_200_1_50"
0,0,202113,"Croatia.csv","MLP_200_1_50"
0,0,202110,"Croatia.csv","MLP_200_1_50"
0,0,202112,"Croatia.csv","MLP_200_1_100"
0,0,202111,"Croatia.csv","MLP_200_1_100"
0,0,202113,"Croatia.csv","MLP_200_1_100"
0,0,202110,"Croatia.csv","MLP_200_1_100"
0,0,202112,"Croatia.csv","MLP_200_1_200"
0,0,202111,"Croatia.csv","MLP_200_1_200"
0,0,202113,"Croatia.csv","MLP_200_1_200"
0,0,202110,"Croatia.csv","MLP_200_1_200"
0,0,202112,"Croatia.csv","MLP_200_2_50"
0,0,202111,"Croatia.csv","MLP_200_2_50"
0,0,202113,"Croatia.csv","MLP_200_2_50"
0,0,202110,"Croatia.csv","MLP_200_2_50"
0,0,202112,"Croatia.csv","MLP_200_2_100"
0,0,202111,"Croatia.csv","MLP_200_2_100"
0,0,202113,"Croatia.csv","MLP_200_2_100"
0,0,202110,"Croatia.csv","MLP_200_2_100"
0,0,202112,"Croatia.csv","MLP_200_2_200"
0,0,202111,"Croatia.csv","MLP_200_2_200"
0,0,202113,"Croatia.csv","MLP_200_2_200"
0,0,202110,"Croatia.csv","MLP_200_2_200"
0,0,202112,"Croatia.csv","MLP_200_3_50"
0,0,202111,"Croatia.csv","MLP_200_3_50"
0,0,202113,"Croatia.csv","MLP_200_3_50"
0,0,202110,"Croatia.csv","MLP_200_3_50"
0,0,202112,"Croatia.csv","MLP_200_3_100"
0,0,202111,"Croatia.csv","MLP_200_3_100"
0,0,202113,"Croatia.csv","MLP_200_3_100"
0,0,202110,"Croatia.csv","MLP_200_3_100"
0,0,202112,"Croatia.csv","MLP_200_3_200"
0,0,202111,"Croatia.csv","MLP_200_3_200"
0,0,202113,"Croatia.csv","MLP_200_3_200"
0,0,202110,"Croatia.csv","MLP_200_3_200"
1,1,202112,"Cyprus.csv","MLP_50_1_50"
0,0,202111,"Cyprus.csv","MLP_50_1_50"
0,0,202113,"Cyprus.csv","MLP_50_1_50"
1,1,202110,"Cyprus.csv","MLP_50_1_50"
1,1,202112,"Cyprus.csv","MLP_50_1_100"
0,0,202111,"Cyprus.csv","MLP_50_1_100"
0,0,202113,"Cyprus.csv","MLP_50_1_100"
