y,y_pred,y_label,file,model
0,0,202110,"Belgium.csv","LSTM_200_1_50"
0,0,202112,"Belgium.csv","LSTM_200_1_100"
0,0,202111,"Belgium.csv","LSTM_200_1_100"
0,1,202113,"Belgium.csv","LSTM_200_1_100"
0,0,202110,"Belgium.csv","LSTM_200_1_100"
0,0,202112,"Belgium.csv","LSTM_200_1_200"
0,0,202111,"Belgium.csv","LSTM_200_1_200"
0,0,202113,"Belgium.csv","LSTM_200_1_200"
0,0,202110,"Belgium.csv","LSTM_200_1_200"
0,0,202112,"Belgium.csv","LSTM_200_2_50"
0,0,202111,"Belgium.csv","LSTM_200_2_50"
0,1,202113,"Belgium.csv","LSTM_200_2_50"
0,0,202110,"Belgium.csv","LSTM_200_2_50"
0,0,202112,"Belgium.csv","LSTM_200_2_100"
0,0,202111,"Belgium.csv","LSTM_200_2_100"
0,1,202113,"Belgium.csv","LSTM_200_2_100"
0,0,202110,"Belgium.csv","LSTM_200_2_100"
0,0,202112,"Belgium.csv","LSTM_200_2_200"
0,0,202111,"Belgium.csv","LSTM_200_2_200"
0,0,202113,"Belgium.csv","LSTM_200_2_200"
0,0,202110,"Belgium.csv","LSTM_200_2_200"
0,0,202112,"Belgium.csv","LSTM_200_3_50"
0,0,202111,"Belgium.csv","LSTM_200_3_50"
0,1,202113,"Belgium.csv","LSTM_200_3_50"
0,0,202110,"Belgium.csv","LSTM_200_3_50"
0,0,202112,"Belgium.csv","LSTM_200_3_100"
0,0,202111,"Belgium.csv","LSTM_200_3_100"
0,1,202113,"Belgium.csv","LSTM_200_3_100"
0,0,202110,"Belgium.csv","LSTM_200_3_100"
0,0,202112,"Belgium.csv","LSTM_200_3_200"
0,0,202111,"Belgium.csv","LSTM_200_3_200"
0,0,202113,"Belgium.csv","LSTM_200_3_200"
0,0,202110,"Belgium.csv","LSTM_200_3_200"
0,1,202109,"Belize.csv","ARIMA_2_1"
1,0,202110,"Belize.csv","ARIMA_2_1"
1,0,202111,"Belize.csv","ARIMA_2_1"
0,1,202112,"Belize.csv","ARIMA_2_1"
0,1,202113,"Belize.csv","ARIMA_2_1"
0,0,202202,"Belize.csv","ARIMA_2_1"
0,1,202109,"Belize.csv","ARIMA_2_2"
1,0,202110,"Belize.csv","ARIMA_2_2"
1,1,202111,"Belize.csv","ARIMA_2_2"
0,0,202112,"Belize.csv","ARIMA_2_2"
0,1,202113,"Belize.csv","ARIMA_2_2"
0,0,202202,"Belize.csv","ARIMA_2_2"
0,1,202109,"Belize.csv","ARIMA_2_3"
1,0,202110,"Belize.csv","ARIMA_2_3"
1,1,202111,"Belize.csv","ARIMA_2_3"
0,1,202112,"Belize.csv","ARIMA_2_3"
0,1,202113,"Belize.csv","ARIMA_2_3"
0,0,202202,"Belize.csv","ARIMA_2_3"
0,1,202109,"Belize.csv","ARIMA_4_1"
1,0,202110,"Belize.csv","ARIMA_4_1"
1,1,202111,"Belize.csv","ARIMA_4_1"
0,1,202112,"Belize.csv","ARIMA_4_1"
0,1,202113,"Belize.csv","ARIMA_4_1"
0,0,202202,"Belize.csv","ARIMA_4_1"
0,1,202109,"Belize.csv","ARIMA_4_2"
1,0,202110,"Belize.csv","ARIMA_4_2"
1,1,202111,"Belize.csv","ARIMA_4_2"
0,0,202112,"Belize.csv","ARIMA_4_2"
0,1,202113,"Belize.csv","ARIMA_4_2"
0,0,202202,"Belize.csv","ARIMA_4_2"
0,1,202109,"Belize.csv","ARIMA_4_3"
1,0,202110,"Belize.csv","ARIMA_4_3"
1,1,202111,"Belize.csv","ARIMA_4_3"
0,0,202112,"Belize.csv","ARIMA_4_3"
0,1,202113,"Belize.csv","ARIMA_4_3"
0,0,202202,"Belize.csv","ARIMA_4_3"
0,1,202109,"Belize.csv","ARIMA_8_1"
1,0,202110,"Belize.csv","ARIMA_8_1"
1,0,202111,"Belize.csv","ARIMA_8_1"
0,1,202112,"Belize.csv","ARIMA_8_1"
0,1,202113,"Belize.csv","ARIMA_8_1"
0,0,202202,"Belize.csv","ARIMA_8_1"
0,1,202109,"Belize.csv","ARIMA_8_2"
1,0,202110,"Belize.csv","ARIMA_8_2"
1,1,202111,"Belize.csv","ARIMA_8_2"
0,1,202112,"Belize.csv","ARIMA_8_2"
0,1,202113,"Belize.csv","ARIMA_8_2"
0,0,202202,"Belize.csv","ARIMA_8_2"
0,0,202109,"Belize.csv","ARIMA_8_3"
1,0,202110,"Belize.csv","ARIMA_8_3"
1,1,202111,"Belize.csv","ARIMA_8_3"
0,1,202112,"Belize.csv","ARIMA_8_3"
0,1,202113,"Belize.csv","ARIMA_8_3"
0,0,202202,"Belize.csv","ARIMA_8_3"
0,0,202113,"Belize.csv","KNN_2_1"
0,0,202112,"Belize.csv","KNN_2_1"
0,0,202202,"Belize.csv","KNN_2_1"
0,0,202113,"Belize.csv","KNN_2_2"
0,0,202112,"Belize.csv","KNN_2_2"
0,0,202202,"Belize.csv","KNN_2_2"
0,0,202113,"Belize.csv","KNN_2_3"
0,0,202112,"Belize.csv","KNN_2_3"
0,0,202202,"Belize.csv","KNN_2_3"
0,0,202113,"Belize.csv","KNN_2_4"
0,0,202112,"Belize.csv","KNN_2_4"
0,0,202202,"Belize.csv","KNN_2_4"
0,0,202113,"Belize.csv","KNN_2_5"
0,0,202112,"Belize.csv","KNN_2_5"
0,0,202202,"Belize.csv","KNN_2_5"
0,0,202113,"Belize.csv","KNN_4_1"
0,0,202112,"Belize.csv","KNN_4_1"
0,1,202202,"Belize.csv","KNN_4_1"
0,0,202113,"Belize.csv","KNN_4_2"
0,0,202112,"Belize.csv","KNN_4_2"
0,1,202202,"Belize.csv","KNN_4_2"
0,0,202113,"Belize.csv","KNN_4_3"
0,0,202112,"Belize.csv","KNN_4_3"
0,1,202202,"Belize.csv","KNN_4_3"
0,0,202113,"Belize.csv","KNN_4_4"
0,0,202112,"Belize.csv","KNN_4_4"
0,1,202202,"Belize.csv","KNN_4_4"
0,0,202113,"Belize.csv","KNN_4_5"
0,0,202112,"Belize.csv","KNN_4_5"
0,1,202202,"Belize.csv","KNN_4_5"
0,0,202113,"Belize.csv","KNN_8_1"
0,1,202112,"Belize.csv","KNN_8_1"
0,1,202202,"Belize.csv","KNN_8_1"
0,0,202113,"Belize.csv","KNN_8_2"
0,1,202112,"Belize.csv","KNN_8_2"
0,1,202202,"Belize.csv","KNN_8_2"
0,0,202113,"Belize.csv","KNN_8_3"
0,1,202112,"Belize.csv","KNN_8_3"
0,1,202202,"Belize.csv","KNN_8_3"
0,0,202113,"Belize.csv","KNN_8_4"
0,1,202112,"Belize.csv","KNN_8_4"
0,1,202202,"Belize.csv","KNN_8_4"
0,0,202113,"Belize.csv","KNN_8_5"
0,1,202112,"Belize.csv","KNN_8_5"
0,1,202202,"Belize.csv","KNN_8_5"
0,0,202113,"Belize.csv","MLP_50_1_50"
0,0,202112,"Belize.csv","MLP_50_1_50"
0,1,202202,"Belize.csv","MLP_50_1_50"
0,0,202113,"Belize.csv","MLP_50_1_100"
0,0,202112,"Belize.csv","MLP_50_1_100"
0,1,202202,"Belize.csv","MLP_50_1_100"
0,0,202113,"Belize.csv","MLP_50_1_200"
0,0,202112,"Belize.csv","MLP_50_1_200"
0,1,202202,"Belize.csv","MLP_50_1_200"
0,0,202113,"Belize.csv","MLP_50_2_50"
0,0,202112,"Belize.csv","MLP_50_2_50"
0,1,202202,"Belize.csv","MLP_50_2_50"
0,0,202113,"Belize.csv","MLP_50_2_100"
0,0,202112,"Belize.csv","MLP_50_2_100"
0,1,202202,"Belize.csv","MLP_50_2_100"
0,0,202113,"Belize.csv","MLP_50_2_200"
0,0,202112,"Belize.csv","MLP_50_2_200"
0,1,202202,"Belize.csv","MLP_50_2_200"
0,0,202113,"Belize.csv","MLP_50_3_50"
0,0,202112,"Belize.csv","MLP_50_3_50"
0,1,202202,"Belize.csv","MLP_50_3_50"
0,0,202113,"Belize.csv","MLP_50_3_100"
0,0,202112,"Belize.csv","MLP_50_3_100"
0,1,202202,"Belize.csv","MLP_50_3_100"
0,0,202113,"Belize.csv","MLP_50_3_200"
0,0,202112,"Belize.csv","MLP_50_3_200"
0,0,202202,"Belize.csv","MLP_50_3_200"
0,0,202113,"Belize.csv","MLP_100_1_50"
0,0,202112,"Belize.csv","MLP_100_1_50"
0,1,202202,"Belize.csv","MLP_100_1_50"
0,0,202113,"Belize.csv","MLP_100_1_100"
0,0,202112,"Belize.csv","MLP_100_1_100"
0,1,202202,"Belize.csv","MLP_100_1_100"
0,0,202113,"Belize.csv","MLP_100_1_200"
0,0,202112,"Belize.csv","MLP_100_1_200"
0,1,202202,"Belize.csv","MLP_100_1_200"
0,0,202113,"Belize.csv","MLP_100_2_50"
0,0,202112,"Belize.csv","MLP_100_2_50"
0,1,202202,"Belize.csv","MLP_100_2_50"
0,0,202113,"Belize.csv","MLP_100_2_100"
0,0,202112,"Belize.csv","MLP_100_2_100"
0,1,202202,"Belize.csv","MLP_100_2_100"
0,0,202113,"Belize.csv","MLP_100_2_200"
0,0,202112,"Belize.csv","MLP_100_2_200"
0,0,202202,"Belize.csv","MLP_100_2_200"
0,0,202113,"Belize.csv","MLP_100_3_50"
0,0,202112,"Belize.csv","MLP_100_3_50"
0,0,202202,"Belize.csv","MLP_100_3_50"
0,0,202113,"Belize.csv","MLP_100_3_100"
0,0,202112,"Belize.csv","MLP_100_3_100"
0,0,202202,"Belize.csv","MLP_100_3_100"
0,0,202113,"Belize.csv","MLP_100_3_200"
0,0,202112,"Belize.csv","MLP_100_3_200"
0,0,202202,"Belize.csv","MLP_100_3_200"
0,0,202113,"Belize.csv","MLP_200_1_50"
0,0,202112,"Belize.csv","MLP_200_1_50"
0,1,202202,"Belize.csv","MLP_200_1_50"
0,0,202113,"Belize.csv","MLP_200_1_100"
0,0,202112,"Belize.csv","MLP_200_1_100"
0,1,202202,"Belize.csv","MLP_200_1_100"
0,0,202113,"Belize.csv","MLP_200_1_200"
0,0,202112,"Belize.csv","MLP_200_1_200"
0,1,202202,"Belize.csv","MLP_200_1_200"
0,0,202113,"Belize.csv","MLP_200_2_50"
0,0,202112,"Belize.csv","MLP_200_2_50"
0,0,202202,"Belize.csv","MLP_200_2_50"
0,0,202113,"Belize.csv","MLP_200_2_100"
0,0,202112,"Belize.csv","MLP_200_2_100"
0,0,202202,"Belize.csv","MLP_200_2_100"
0,0,202113,"Belize.csv","MLP_200_2_200"
0,0,202112,"Belize.csv","MLP_200_2_200"
0,0,202202,"Belize.csv","MLP_200_2_200"
0,0,202113,"Belize.csv","MLP_200_3_50"
0,0,202112,"Belize.csv","MLP_200_3_50"
0,0,202202,"Belize.csv","MLP_200_3_50"
0,0,202113,"Belize.csv","MLP_200_3_100"
0,0,202112,"Belize.csv","MLP_200_3_100"
0,0,202202,"Belize.csv","MLP_200_3_100"
0,0,202113,"Belize.csv","MLP_200_3_200"
0,0,202112,"Belize.csv","MLP_200_3_200"
0,0,202202,"Belize.csv","MLP_200_3_200"
0,0,202113,"Belize.csv","LSTM_50_1_50"
0,0,202112,"Belize.csv","LSTM_50_1_50"
0,1,202202,"Belize.csv","LSTM_50_1_50"
0,0,202113,"Belize.csv","LSTM_50_1_100"
0,0,202112,"Belize.csv","LSTM_50_1_100"
0,1,202202,"Belize.csv","LSTM_50_1_100"
0,0,202113,"Belize.csv","LSTM_50_1_200"
0,0,202112,"Belize.csv","LSTM_50_1_200"
0,1,202202,"Belize.csv","LSTM_50_1_200"
0,1,202113,"Belize.csv","LSTM_50_2_50"
0,0,202112,"Belize.csv","LSTM_50_2_50"
0,1,202202,"Belize.csv","LSTM_50_2_50"
0,0,202113,"Belize.csv","LSTM_50_2_100"
0,0,202112,"Belize.csv","LSTM_50_2_100"
0,1,202202,"Belize.csv","LSTM_50_2_100"
0,1,202113,"Belize.csv","LSTM_50_2_200"
0,0,202112,"Belize.csv","LSTM_50_2_200"
0,1,202202,"Belize.csv","LSTM_50_2_200"
0,1,202113,"Belize.csv","LSTM_50_3_50"
0,1,202112,"Belize.csv","LSTM_50_3_50"
0,1,202202,"Belize.csv","LSTM_50_3_50"
0,0,202113,"Belize.csv","LSTM_50_3_100"
0,0,202112,"Belize.csv","LSTM_50_3_100"
0,0,202202,"Belize.csv","LSTM_50_3_100"
0,0,202113,"Belize.csv","LSTM_50_3_200"
0,0,202112,"Belize.csv","LSTM_50_3_200"
0,0,202202,"Belize.csv","LSTM_50_3_200"
0,0,202113,"Belize.csv","LSTM_100_1_50"
0,0,202112,"Belize.csv","LSTM_100_1_50"
0,1,202202,"Belize.csv","LSTM_100_1_50"
0,0,202113,"Belize.csv","LSTM_100_1_100"
0,0,202112,"Belize.csv","LSTM_100_1_100"
0,1,202202,"Belize.csv","LSTM_100_1_100"
0,0,202113,"Belize.csv","LSTM_100_1_200"
0,0,202112,"Belize.csv","LSTM_100_1_200"
0,1,202202,"Belize.csv","LSTM_100_1_200"
0,0,202113,"Belize.csv","LSTM_100_2_50"
0,0,202112,"Belize.csv","LSTM_100_2_50"
0,1,202202,"Belize.csv","LSTM_100_2_50"
0,1,202113,"Belize.csv","LSTM_100_2_100"
0,0,202112,"Belize.csv","LSTM_100_2_100"
0,1,202202,"Belize.csv","LSTM_100_2_100"
0,1,202113,"Belize.csv","LSTM_100_2_200"
0,1,202112,"Belize.csv","LSTM_100_2_200"
0,1,202202,"Belize.csv","LSTM_100_2_200"
0,0,202113,"Belize.csv","LSTM_100_3_50"
0,0,202112,"Belize.csv","LSTM_100_3_50"
0,0,202202,"Belize.csv","LSTM_100_3_50"
0,1,202113,"Belize.csv","LSTM_100_3_100"
0,0,202112,"Belize.csv","LSTM_100_3_100"
0,0,202202,"Belize.csv","LSTM_100_3_100"
0,0,202113,"Belize.csv","LSTM_100_3_200"
0,0,202112,"Belize.csv","LSTM_100_3_200"
0,0,202202,"Belize.csv","LSTM_100_3_200"
0,1,202113,"Belize.csv","LSTM_200_1_50"
0,0,202112,"Belize.csv","LSTM_200_1_50"
0,1,202202,"Belize.csv","LSTM_200_1_50"
0,1,202113,"Belize.csv","LSTM_200_1_100"
0,0,202112,"Belize.csv","LSTM_200_1_100"
0,1,202202,"Belize.csv","LSTM_200_1_100"
0,1,202113,"Belize.csv","LSTM_200_1_200"
0,0,202112,"Belize.csv","LSTM_200_1_200"
0,1,202202,"Belize.csv","LSTM_200_1_200"
0,1,202113,"Belize.csv","LSTM_200_2_50"
0,0,202112,"Belize.csv","LSTM_200_2_50"
0,1,202202,"Belize.csv","LSTM_200_2_50"
0,0,202113,"Belize.csv","LSTM_200_2_100"
0,0,202112,"Belize.csv","LSTM_200_2_100"
0,1,202202,"Belize.csv","LSTM_200_2_100"
0,0,202113,"Belize.csv","LSTM_200_2_200"
0,0,202112,"Belize.csv","LSTM_200_2_200"
0,0,202202,"Belize.csv","LSTM_200_2_200"
0,1,202113,"Belize.csv","LSTM_200_3_50"
0,0,202112,"Belize.csv","LSTM_200_3_50"
0,1,202202,"Belize.csv","LSTM_200_3_50"
0,1,202113,"Belize.csv","LSTM_200_3_100"
0,0,202112,"Belize.csv","LSTM_200_3_100"
0,1,202202,"Belize.csv","LSTM_200_3_100"
0,0,202113,"Belize.csv","LSTM_200_3_200"
0,0,202112,"Belize.csv","LSTM_200_3_200"
0,0,202202,"Belize.csv","LSTM_200_3_200"
0,0,202107,"Benin.csv","ARIMA_2_1"
0,1,202108,"Benin.csv","ARIMA_2_1"
0,0,202109,"Benin.csv","ARIMA_2_1"
1,1,202110,"Benin.csv","ARIMA_2_1"
0,0,202111,"Benin.csv","ARIMA_2_1"
1,0,202112,"Benin.csv","ARIMA_2_1"
0,1,202113,"Benin.csv","ARIMA_2_1"
0,1,202107,"Benin.csv","ARIMA_2_2"
0,0,202108,"Benin.csv","ARIMA_2_2"
0,1,202109,"Benin.csv","ARIMA_2_2"
1,0,202110,"Benin.csv","ARIMA_2_2"
0,1,202111,"Benin.csv","ARIMA_2_2"
1,0,202112,"Benin.csv","ARIMA_2_2"
0,0,202113,"Benin.csv","ARIMA_2_2"
0,0,202107,"Benin.csv","ARIMA_2_3"
0,1,202108,"Benin.csv","ARIMA_2_3"
0,0,202109,"Benin.csv","ARIMA_2_3"
1,1,202110,"Benin.csv","ARIMA_2_3"
0,1,202111,"Benin.csv","ARIMA_2_3"
1,1,202112,"Benin.csv","ARIMA_2_3"
0,1,202113,"Benin.csv","ARIMA_2_3"
0,1,202107,"Benin.csv","ARIMA_4_1"
0,1,202108,"Benin.csv","ARIMA_4_1"
0,0,202109,"Benin.csv","ARIMA_4_1"
1,1,202110,"Benin.csv","ARIMA_4_1"
0,1,202111,"Benin.csv","ARIMA_4_1"
1,0,202112,"Benin.csv","ARIMA_4_1"
0,1,202113,"Benin.csv","ARIMA_4_1"
0,0,202107,"Benin.csv","ARIMA_4_2"
0,1,202108,"Benin.csv","ARIMA_4_2"
0,0,202109,"Benin.csv","ARIMA_4_2"
1,0,202110,"Benin.csv","ARIMA_4_2"
0,1,202111,"Benin.csv","ARIMA_4_2"
1,0,202112,"Benin.csv","ARIMA_4_2"
0,1,202113,"Benin.csv","ARIMA_4_2"
0,1,202107,"Benin.csv","ARIMA_4_3"
0,0,202108,"Benin.csv","ARIMA_4_3"
0,1,202109,"Benin.csv","ARIMA_4_3"
1,1,202110,"Benin.csv","ARIMA_4_3"
0,0,202111,"Benin.csv","ARIMA_4_3"
1,1,202112,"Benin.csv","ARIMA_4_3"
0,0,202113,"Benin.csv","ARIMA_4_3"
0,0,202107,"Benin.csv","ARIMA_8_1"
0,1,202108,"Benin.csv","ARIMA_8_1"
0,0,202109,"Benin.csv","ARIMA_8_1"
1,0,202110,"Benin.csv","ARIMA_8_1"
0,1,202111,"Benin.csv","ARIMA_8_1"
1,0,202112,"Benin.csv","ARIMA_8_1"
0,1,202113,"Benin.csv","ARIMA_8_1"
0,0,202107,"Benin.csv","ARIMA_8_2"
0,1,202108,"Benin.csv","ARIMA_8_2"
0,0,202109,"Benin.csv","ARIMA_8_2"
1,1,202110,"Benin.csv","ARIMA_8_2"
0,1,202111,"Benin.csv","ARIMA_8_2"
1,0,202112,"Benin.csv","ARIMA_8_2"
0,1,202113,"Benin.csv","ARIMA_8_2"
0,1,202107,"Benin.csv","ARIMA_8_3"
0,1,202108,"Benin.csv","ARIMA_8_3"
0,0,202109,"Benin.csv","ARIMA_8_3"
1,1,202110,"Benin.csv","ARIMA_8_3"
0,0,202111,"Benin.csv","ARIMA_8_3"
1,1,202112,"Benin.csv","ARIMA_8_3"
0,0,202113,"Benin.csv","ARIMA_8_3"
1,1,202112,"Benin.csv","KNN_2_1"
0,0,202111,"Benin.csv","KNN_2_1"
0,0,202113,"Benin.csv","KNN_2_1"
1,0,202110,"Benin.csv","KNN_2_1"
1,1,202112,"Benin.csv","KNN_2_2"
0,0,202111,"Benin.csv","KNN_2_2"
0,0,202113,"Benin.csv","KNN_2_2"
1,0,202110,"Benin.csv","KNN_2_2"
1,1,202112,"Benin.csv","KNN_2_3"
0,0,202111,"Benin.csv","KNN_2_3"
0,0,202113,"Benin.csv","KNN_2_3"
1,0,202110,"Benin.csv","KNN_2_3"
1,1,202112,"Benin.csv","KNN_2_4"
0,0,202111,"Benin.csv","KNN_2_4"
0,0,202113,"Benin.csv","KNN_2_4"
1,0,202110,"Benin.csv","KNN_2_4"
1,1,202112,"Benin.csv","KNN_2_5"
0,0,202111,"Benin.csv","KNN_2_5"
0,0,202113,"Benin.csv","KNN_2_5"
1,0,202110,"Benin.csv","KNN_2_5"
1,1,202112,"Benin.csv","KNN_4_1"
0,0,202111,"Benin.csv","KNN_4_1"
0,0,202113,"Benin.csv","KNN_4_1"
1,1,202110,"Benin.csv","KNN_4_1"
1,1,202112,"Benin.csv","KNN_4_2"
0,0,202111,"Benin.csv","KNN_4_2"
0,0,202113,"Benin.csv","KNN_4_2"
1,1,202110,"Benin.csv","KNN_4_2"
1,1,202112,"Benin.csv","KNN_4_3"
0,0,202111,"Benin.csv","KNN_4_3"
0,0,202113,"Benin.csv","KNN_4_3"
1,1,202110,"Benin.csv","KNN_4_3"
1,1,202112,"Benin.csv","KNN_4_4"
0,0,202111,"Benin.csv","KNN_4_4"
0,0,202113,"Benin.csv","KNN_4_4"
1,1,202110,"Benin.csv","KNN_4_4"
1,1,202112,"Benin.csv","KNN_4_5"
0,0,202111,"Benin.csv","KNN_4_5"
0,0,202113,"Benin.csv","KNN_4_5"
1,1,202110,"Benin.csv","KNN_4_5"
1,1,202112,"Benin.csv","KNN_8_1"
0,0,202111,"Benin.csv","KNN_8_1"
0,0,202113,"Benin.csv","KNN_8_1"
1,1,202110,"Benin.csv","KNN_8_1"
1,1,202112,"Benin.csv","KNN_8_2"
0,0,202111,"Benin.csv","KNN_8_2"
0,0,202113,"Benin.csv","KNN_8_2"
1,1,202110,"Benin.csv","KNN_8_2"
1,1,202112,"Benin.csv","KNN_8_3"
0,0,202111,"Benin.csv","KNN_8_3"
0,0,202113,"Benin.csv","KNN_8_3"
1,1,202110,"Benin.csv","KNN_8_3"
1,1,202112,"Benin.csv","KNN_8_4"
0,0,202111,"Benin.csv","KNN_8_4"
0,0,202113,"Benin.csv","KNN_8_4"
1,1,202110,"Benin.csv","KNN_8_4"
1,1,202112,"Benin.csv","KNN_8_5"
0,0,202111,"Benin.csv","KNN_8_5"
0,0,202113,"Benin.csv","KNN_8_5"
1,1,202110,"Benin.csv","KNN_8_5"
1,1,202112,"Benin.csv","MLP_50_1_50"
0,0,202111,"Benin.csv","MLP_50_1_50"
0,0,202113,"Benin.csv","MLP_50_1_50"
1,1,202110,"Benin.csv","MLP_50_1_50"
1,1,202112,"Benin.csv","MLP_50_1_100"
0,0,202111,"Benin.csv","MLP_50_1_100"
0,0,202113,"Benin.csv","MLP_50_1_100"
1,1,202110,"Benin.csv","MLP_50_1_100"
1,1,202112,"Benin.csv","MLP_50_1_200"
0,0,202111,"Benin.csv","MLP_50_1_200"
0,0,202113,"Benin.csv","MLP_50_1_200"
1,1,202110,"Benin.csv","MLP_50_1_200"
1,1,202112,"Benin.csv","MLP_50_2_50"
0,0,202111,"Benin.csv","MLP_50_2_50"
0,0,202113,"Benin.csv","MLP_50_2_50"
1,1,202110,"Benin.csv","MLP_50_2_50"
1,1,202112,"Benin.csv","MLP_50_2_100"
0,0,202111,"Benin.csv","MLP_50_2_100"
0,0,202113,"Benin.csv","MLP_50_2_100"
1,1,202110,"Benin.csv","MLP_50_2_100"
1,1,202112,"Benin.csv","MLP_50_2_200"
0,0,202111,"Benin.csv","MLP_50_2_200"
0,0,202113,"Benin.csv","MLP_50_2_200"
1,1,202110,"Benin.csv","MLP_50_2_200"
1,1,202112,"Benin.csv","MLP_50_3_50"
0,0,202111,"Benin.csv","MLP_50_3_50"
0,0,202113,"Benin.csv","MLP_50_3_50"
1,1,202110,"Benin.csv","MLP_50_3_50"
1,1,202112,"Benin.csv","MLP_50_3_100"
0,0,202111,"Benin.csv","MLP_50_3_100"
0,0,202113,"Benin.csv","MLP_50_3_100"
1,1,202110,"Benin.csv","MLP_50_3_100"
1,1,202112,"Benin.csv","MLP_50_3_200"
0,1,202111,"Benin.csv","MLP_50_3_200"
0,0,202113,"Benin.csv","MLP_50_3_200"
1,1,202110,"Benin.csv","MLP_50_3_200"
1,1,202112,"Benin.csv","MLP_100_1_50"
0,0,202111,"Benin.csv","MLP_100_1_50"
0,0,202113,"Benin.csv","MLP_100_1_50"
1,1,202110,"Benin.csv","MLP_100_1_50"
1,1,202112,"Benin.csv","MLP_100_1_100"
0,0,202111,"Benin.csv","MLP_100_1_100"
0,0,202113,"Benin.csv","MLP_100_1_100"
1,1,202110,"Benin.csv","MLP_100_1_100"
1,1,202112,"Benin.csv","MLP_100_1_200"
0,0,202111,"Benin.csv","MLP_100_1_200"
0,0,202113,"Benin.csv","MLP_100_1_200"
1,1,202110,"Benin.csv","MLP_100_1_200"
1,1,202112,"Benin.csv","MLP_100_2_50"
0,0,202111,"Benin.csv","MLP_100_2_50"
0,0,202113,"Benin.csv","MLP_100_2_50"
1,1,202110,"Benin.csv","MLP_100_2_50"
1,1,202112,"Benin.csv","MLP_100_2_100"
0,0,202111,"Benin.csv","MLP_100_2_100"
0,0,202113,"Benin.csv","MLP_100_2_100"
1,1,202110,"Benin.csv","MLP_100_2_100"
1,1,202112,"Benin.csv","MLP_100_2_200"
0,1,202111,"Benin.csv","MLP_100_2_200"
0,0,202113,"Benin.csv","MLP_100_2_200"
1,1,202110,"Benin.csv","MLP_100_2_200"
1,1,202112,"Benin.csv","MLP_100_3_50"
0,0,202111,"Benin.csv","MLP_100_3_50"
0,0,202113,"Benin.csv","MLP_100_3_50"
1,1,202110,"Benin.csv","MLP_100_3_50"
1,1,202112,"Benin.csv","MLP_100_3_100"
0,0,202111,"Benin.csv","MLP_100_3_100"
0,0,202113,"Benin.csv","MLP_100_3_100"
1,1,202110,"Benin.csv","MLP_100_3_100"
1,1,202112,"Benin.csv","MLP_100_3_200"
0,0,202111,"Benin.csv","MLP_100_3_200"
0,0,202113,"Benin.csv","MLP_100_3_200"
1,1,202110,"Benin.csv","MLP_100_3_200"
1,1,202112,"Benin.csv","MLP_200_1_50"
0,0,202111,"Benin.csv","MLP_200_1_50"
0,0,202113,"Benin.csv","MLP_200_1_50"
1,1,202110,"Benin.csv","MLP_200_1_50"
1,1,202112,"Benin.csv","MLP_200_1_100"
0,0,202111,"Benin.csv","MLP_200_1_100"
0,0,202113,"Benin.csv","MLP_200_1_100"
1,1,202110,"Benin.csv","MLP_200_1_100"
1,1,202112,"Benin.csv","MLP_200_1_200"
0,0,202111,"Benin.csv","MLP_200_1_200"
0,0,202113,"Benin.csv","MLP_200_1_200"
1,1,202110,"Benin.csv","MLP_200_1_200"
1,1,202112,"Benin.csv","MLP_200_2_50"
0,0,202111,"Benin.csv","MLP_200_2_50"
0,0,202113,"Benin.csv","MLP_200_2_50"
1,1,202110,"Benin.csv","MLP_200_2_50"
1,1,202112,"Benin.csv","MLP_200_2_100"
0,0,202111,"Benin.csv","MLP_200_2_100"
0,0,202113,"Benin.csv","MLP_200_2_100"
1,1,202110,"Benin.csv","MLP_200_2_100"
1,1,202112,"Benin.csv","MLP_200_2_200"
0,0,202111,"Benin.csv","MLP_200_2_200"
0,0,202113,"Benin.csv","MLP_200_2_200"
1,1,202110,"Benin.csv","MLP_200_2_200"
1,1,202112,"Benin.csv","MLP_200_3_50"
0,0,202111,"Benin.csv","MLP_200_3_50"
0,0,202113,"Benin.csv","MLP_200_3_50"
1,1,202110,"Benin.csv","MLP_200_3_50"
1,1,202112,"Benin.csv","MLP_200_3_100"
0,1,202111,"Benin.csv","MLP_200_3_100"
0,0,202113,"Benin.csv","MLP_200_3_100"
1,1,202110,"Benin.csv","MLP_200_3_100"
1,1,202112,"Benin.csv","MLP_200_3_200"
0,0,202111,"Benin.csv","MLP_200_3_200"
0,0,202113,"Benin.csv","MLP_200_3_200"
1,1,202110,"Benin.csv","MLP_200_3_200"
1,1,202112,"Benin.csv","LSTM_50_1_50"
0,0,202111,"Benin.csv","LSTM_50_1_50"
0,0,202113,"Benin.csv","LSTM_50_1_50"
1,1,202110,"Benin.csv","LSTM_50_1_50"
1,1,202112,"Benin.csv","LSTM_50_1_100"
0,0,202111,"Benin.csv","LSTM_50_1_100"
0,0,202113,"Benin.csv","LSTM_50_1_100"
1,1,202110,"Benin.csv","LSTM_50_1_100"
1,1,202112,"Benin.csv","LSTM_50_1_200"
0,0,202111,"Benin.csv","LSTM_50_1_200"
0,0,202113,"Benin.csv","LSTM_50_1_200"
1,1,202110,"Benin.csv","LSTM_50_1_200"
1,1,202112,"Benin.csv","LSTM_50_2_50"
0,1,202111,"Benin.csv","LSTM_50_2_50"
